"symbol","price","volume","timestamp","anomaly_result","printed_alert","time","diff"
"MSFT","523.5","492570.0","2025-10-25T23:49:57.785643","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:04:34.638258","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:44:07.726746","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:18:34.065249","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:25:38.833892","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:49:04.759041","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:35:31.385795","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:04:25.593284","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:45:32.665779","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T00:03:45.474201","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:06:10.219794","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T00:03:06.198215","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:31:36.949026","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:47:33.114454","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:11:31.488224","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:22:21.806143","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:11:40.437366","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:49:08.275575","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:05:28.057066","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:35:31.538674","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:17:29.076820","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:24:10.255520","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:25:17.766000","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:05:27.888484","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:09:40.824164","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T00:00:37.095392","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T02:02:51.932689","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:21:04.255791","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:46:11.387311","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:20:02.321622","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:25:56.596776","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:18:30.613973","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T00:03:06.022935","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:14:28.310175","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:53:07.877226","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:49:18.814743","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:46:50.515165","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:10:56.498758","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:32:05.099097","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:05:07.384796","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:22:38.713893","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:44:39.171371","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:13:26.830125","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:05:17.660823","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:17:56.697346","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:44:18.139063","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:01:56.708004","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T00:05:59.210552","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:23:45.528678","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:58:01.832836","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:58:58.508912","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:04:46.456437","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:02:38.110724","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:18:57.738576","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:22:11.157693","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:26:03.467138","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:16:18.602850","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:18:34.254556","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:06:31.565446","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:16:39.138601","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:32:26.548589","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T02:01:11.029881","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:04:17.299932","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:12:38.844836","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:44:56.834988","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:01:35.533262","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:34:34.937496","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:20:40.253172","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:58:01.740120","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:21:40.780517","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:10:59.679898","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:55:23.124556","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:54:50.475490","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:23:36.575737","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T00:04:13.610328","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:09:06.783468","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:57:54.616200","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:11:17.305285","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:23:52.487924","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:36:49.301208","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:45:00.468111","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:44:53.250209","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:09:34.117042","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:56:01.606400","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:33:35.145342","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:12:32.369643","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:35:21.201483","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:39:32.185140","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:50:22.219038","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:03:15.915641","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:58:54.670400","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:32:37.196299","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:11:28.379142","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:50:36.227584","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:29:17.192677","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:23:06.898434","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:03:22.994727","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:53:36.473313","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:48:15.463665","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:31:16.159526","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:46:54.267243","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:01:55.953960","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:14:52.272774","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:26:51.324810","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:01:21.199288","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:47:54.544901","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:21:37.222314","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:54:08.137439","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:01:14.239553","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:04:53.385235","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:11:52.543243","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:40:43.171512","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:38:21.987789","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:24:03.246026","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:20:12.476829","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:19:58.637821","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T02:17:49.298513","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:53:57.674853","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
